AÑO;MARCA;MODELO;CAMIONES/ TRACTO;CARROCERIA;AÑO FAB;P.BRUTO;ORIGEN;FORMULA RODANTE;ENERO;FEBRERO;MARZO;ABRIL;MAYO;JUNIO;JULIO;AGOSTO;SEPTIEMBRE;OCTUBRE;NOVIEMBRE;DICIEMBRE;TTL;PER - Origen  de Marca;TYPE;"VOLVO / MACK 
SEGMENTATION";PER - CLAS. FINAL;"CODIGO 
VINCULADOR
(APLICATION SEGMENT)";"APLICATION
SEGMENTS"
2018;JAC;HFC1083KN;CAMIONES;CABINADO;2018;12410;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;NO APLICA;MDV;JAC HFC1083KNCABINADO4X2MDV;No aplica
2018;JAC;HFC1083KN;CAMIONES;CABINADO;2018;12410;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;2;1;0;3;Chino;RIGID;NO APLICA;MDV;JAC HFC1083KNCABINADO4X2MDV;No aplica
2018;JAC;HFC1120KN;CAMIONES;CABINADO;2017;15585;CHINA;4x2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;JAC HFC1120KNCABINADO4x2MDV;No aplica
2018;JAC;HFC1161KN;CAMIONES;CABINADO;2018;20400;CHINA                                                       ;4x2;0;0;0;0;0;0;0;0;0;0;0;3;3;Chino;RIGID;APLICA;MHDV;JAC HFC1161KNCABINADO4x2MHDV;Distribution
2018;JAC;HFC1161KN;CAMIONES;CABINADO;2018;20400;CHINA                                                       ;4x2;0;0;0;0;0;0;2;0;0;0;0;0;2;Chino;RIGID;APLICA;MHDV;JAC HFC1161KNCABINADO4x2MHDV;Distribution
2018;JAC;HFC1161KN;CAMIONES;CABINADO;2018;20400;CHINA                                                       ;4x2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;APLICA;MHDV;JAC HFC1161KNCABINADO4x2MHDV;Distribution
2018;JAC;HFC3252KN;CAMIONES;VOLQUETE;2017;41000;CHINA;6X4;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;APLICA;HDV;JAC HFC3252KNVOLQUETE6X4HDV;Heavy Construction and Mining
2018;JAC;HFC1083KN;CAMIONES;BARANDA;2017;13940;CHINA;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;JAC HFC1083KNBARANDA4X2MDV;No aplica
2018;JAC;HFC1030KL;CAMIONES;CABINADO;2017;5320;CHINA;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1030KLCABINADO4X2XLDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2017;5715;CHINA;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1030KL;CAMIONES;BARANDA;2017;5320;CHINA;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1030KLBARANDA4X2XLDV;No aplica
2018;JAC;HFC1040DKL;CAMIONES;BARANDA;2018;6610;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1040DKLBARANDA4X2LDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2018;6490;CHINA                                                       ;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2017;6490;CHINA;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1061KN;CAMIONES;BARANDA;2018;9280;CHINA                                                       ;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1061KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1055KN;CAMIONES;CABINADO;2018;7760;CHINA;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1055KNCABINADO4X2LDV;No aplica
2018;JAC;HFC1161KN;CAMIONES;CABINADO;2018;20400;CHINA                                                       ;4x2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;APLICA;MHDV;JAC HFC1161KNCABINADO4x2MHDV;Distribution
2018;JAC;HFC1040K;CAMIONES;CABINADO;2017;6610;CHINA;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1040KCABINADO4X2LDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2018;5715;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2018;5715;CHINA                                                       ;4X2;0;0;0;0;0;0;0;1;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2018;5715;CHINA;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2018;6490;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1055KN;CAMIONES;BARANDA;2017;7760;CHINA;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1055KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2018;6490;CHINA                                                       ;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2017;6490;CHINA;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1061KN;CAMIONES;BARANDA;2018;9280;CHINA                                                       ;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1061KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1038KN;CAMIONES;BARANDA;2018;5260;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1038KNBARANDA4X2XLDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2018;5715;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;1;1;0;2;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2017;5715;CHINA;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2018;6490;CHINA                                                       ;4X2;0;0;0;0;0;1;0;0;1;0;0;0;2;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2017;6490;CHINA;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1055KN;CAMIONES;BARANDA;2015;7760;CHINA;4X2;0;0;0;0;0;0;0;1;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1055KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;CABINADO;2017;6490;CHINA;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNCABINADO4X2LDV;No aplica
2018;JAC;HFC1061KN;CAMIONES;CABINADO;2018;9280;CHINA;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1061KNCABINADO4X2LDV;No aplica
2018;JAC;HFC1038KN;CAMIONES;CABINADO;2018;5260;CHINA                                                       ;4X2;0;0;0;1;0;1;0;0;0;0;0;0;2;Chino;RIGID;NO APLICA;XLDV;JAC HFC1038KNCABINADO4X2XLDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;CABINADO;2017;6490;CHINA;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNCABINADO4X2LDV;No aplica
2018;JAC;HFC1048KN;CAMIONES;CABINADO;2017;8300;CHINA;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1048KNCABINADO4X2LDV;No aplica
2018;JAC;HFC1055KN;CAMIONES;CABINADO;2018;7760;CHINA;4X2;0;0;0;1;1;0;0;0;0;0;0;0;2;Chino;RIGID;NO APLICA;LDV;JAC HFC1055KNCABINADO4X2LDV;No aplica
2018;JAC;HFC1061KN;CAMIONES;CABINADO;2018;9280;CHINA                                                       ;4X2;0;0;0;0;0;0;0;1;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1061KNCABINADO4X2LDV;No aplica
2018;JAC;HFC1083KN;CAMIONES;CABINADO;2017;12410;CHINA;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;JAC HFC1083KNCABINADO4X2MDV;No aplica
2018;JAC;HFC1134KR1;CAMIONES;CABINADO;2014;11300;CHINA;4x2;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;NO APLICA;MDV;JAC HFC1134KR1CABINADO4x2MDV;No aplica
2018;JAC;HFC1038KN;CAMIONES;BARANDA;2017;5260;CHINA;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1038KNBARANDA4X2XLDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2017;6490;CHINA;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1038KN;CAMIONES;BARANDA;2017;5260;CHINA;4X2;2;0;0;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;NO APLICA;XLDV;JAC HFC1038KNBARANDA4X2XLDV;No aplica
2018;JAC;HFC1038KN;CAMIONES;BARANDA;2017;5260;CHINA;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1038KNBARANDA4X2XLDV;No aplica
2018;JAC;HFC1040DKL;CAMIONES;BARANDA;2017;6610;CHINA;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1040DKLBARANDA4X2LDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2018;6490;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2017;6490;CHINA;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1055KN;CAMIONES;BARANDA;2018;7760;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1055KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1030KL;CAMIONES;CABINADO;2017;5320;CHINA;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1030KLCABINADO4X2XLDV;No aplica
2018;JAC;HFC1038KN;CAMIONES;CABINADO;2018;5260;CHINA                                                       ;4X2;0;0;0;0;0;1;0;0;2;0;0;0;3;Chino;RIGID;NO APLICA;XLDV;JAC HFC1038KNCABINADO4X2XLDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;CABINADO;2018;6490;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNCABINADO4X2LDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2018;5715;CHINA;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2017;6490;CHINA;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;CABINADO;2017;6490;CHINA;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNCABINADO4X2LDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2018;5715;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1040DKL;CAMIONES;BARANDA;2018;6610;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1040DKLBARANDA4X2LDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2017;6490;CHINA;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1038KN;CAMIONES;CABINADO;2018;5260;CHINA                                                       ;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1038KNCABINADO4X2XLDV;No aplica
2018;JAC;HFC1083KN;CAMIONES;CABINADO;2018;12410;CHINA;4X2;0;0;0;0;1;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;JAC HFC1083KNCABINADO4X2MDV;No aplica
2018;JAC;HFC1161KN;CAMIONES;CABINADO;2018;20400;CHINA                                                       ;4x2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;APLICA;MHDV;JAC HFC1161KNCABINADO4x2MHDV;Distribution
2018;JAC;HFC1120KN;CAMIONES;CABINADO;2017;15585;CHINA;4x2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;JAC HFC1120KNCABINADO4x2MDV;No aplica
2018;JAC;HFC1038KN;CAMIONES;BARANDA;2018;5260;CHINA                                                       ;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1038KNBARANDA4X2XLDV;No aplica
2018;JAC;HFC1038KN;CAMIONES;BARANDA;2017;5260;CHINA;4X2;0;3;4;0;0;0;0;0;0;0;0;0;7;Chino;RIGID;NO APLICA;XLDV;JAC HFC1038KNBARANDA4X2XLDV;No aplica
2018;JAC;HFC1040DKL;CAMIONES;BARANDA;2018;6610;CHINA                                                       ;4X2;0;0;0;0;0;0;4;0;0;0;0;0;4;Chino;RIGID;NO APLICA;LDV;JAC HFC1040DKLBARANDA4X2LDV;No aplica
2018;JAC;HFC1040DKL;CAMIONES;BARANDA;2017;6610;CHINA;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1040DKLBARANDA4X2LDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2017;5715;CHINA;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2017;5715;CHINA;4X2;0;0;1;0;0;0;3;0;0;0;0;0;4;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2018;5715;CHINA;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2018;6490;CHINA                                                       ;4X2;0;0;0;0;0;0;2;0;0;0;0;0;2;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2017;6490;CHINA;4X2;0;3;2;0;0;0;0;0;0;0;0;0;5;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1061KN;CAMIONES;BARANDA;2018;9280;CHINA                                                       ;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1061KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1061KN;CAMIONES;BARANDA;2018;9280;CHINA;4X2;0;2;0;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;NO APLICA;LDV;JAC HFC1061KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1063KN;CAMIONES;BARANDA;2017;9360;CHINA;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1063KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1030KL;CAMIONES;BARANDA;2017;5320;CHINA;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1030KLBARANDA4X2XLDV;No aplica
2018;JAC;HFC1038KN;CAMIONES;BARANDA;2018;5260;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1038KNBARANDA4X2XLDV;No aplica
2018;JAC;HFC1038KN;CAMIONES;BARANDA;2018;5260;CHINA                                                       ;4X2;0;0;0;1;4;1;1;0;0;2;0;0;9;Chino;RIGID;NO APLICA;XLDV;JAC HFC1038KNBARANDA4X2XLDV;No aplica
2018;JAC;HFC1038KN;CAMIONES;BARANDA;2017;5260;CHINA;4X2;10;0;0;0;0;0;0;0;0;0;0;0;10;Chino;RIGID;NO APLICA;XLDV;JAC HFC1038KNBARANDA4X2XLDV;No aplica
2018;JAC;HFC1038KN;CAMIONES;BARANDA;2017;5260;CHINA;4X2;1;1;0;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;NO APLICA;XLDV;JAC HFC1038KNBARANDA4X2XLDV;No aplica
2018;JAC;HFC1038KN;CAMIONES;BARANDA;2017;5260;CHINA;4X2;2;2;0;0;0;0;0;0;0;0;0;0;4;Chino;RIGID;NO APLICA;XLDV;JAC HFC1038KNBARANDA4X2XLDV;No aplica
2018;JAC;HFC1038KN;CAMIONES;BARANDA;2017;5260;CHINA;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1038KNBARANDA4X2XLDV;No aplica
2018;JAC;HFC1040DKL;CAMIONES;BARANDA;2018;6610;CHINA                                                       ;4X2;0;0;0;0;0;4;0;0;1;1;3;0;9;Chino;RIGID;NO APLICA;LDV;JAC HFC1040DKLBARANDA4X2LDV;No aplica
2018;JAC;HFC1040DKL;CAMIONES;BARANDA;2017;6610;CHINA;4X2;4;1;1;0;0;0;0;0;0;0;0;0;6;Chino;RIGID;NO APLICA;LDV;JAC HFC1040DKLBARANDA4X2LDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2018;5715;CHINA                                                       ;4X2;0;0;0;0;0;2;1;0;0;0;0;0;3;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2018;5715;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2018;5715;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;0;1;0;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2018;5715;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;0;0;2;2;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2018;5715;CHINA                                                       ;4X2;0;0;0;0;0;0;0;1;0;1;1;0;3;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2017;5715;CHINA;4X2;0;0;0;1;2;0;0;0;1;1;2;0;7;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1040K;CAMIONES;BARANDA;2018;5715;CHINA;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;NO APLICA;XLDV;JAC HFC1040KBARANDA4X2XLDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2018;6490;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;0;0;2;2;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2018;6490;CHINA                                                       ;4X2;0;0;1;2;1;2;0;1;1;2;1;0;11;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2017;6490;CHINA;4X2;3;2;0;1;1;0;0;0;0;0;0;0;7;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1042KN;CAMIONES;BARANDA;2017;6490;CHINA;4X2;0;0;0;1;6;0;0;0;0;0;0;0;7;Chino;RIGID;NO APLICA;LDV;JAC HFC1042KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1055KN;CAMIONES;BARANDA;2018;7760;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;2;0;0;0;2;Chino;RIGID;NO APLICA;LDV;JAC HFC1055KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1055KN;CAMIONES;BARANDA;2018;7760;CHINA;4X2;0;0;0;1;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1055KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1055KN;CAMIONES;BARANDA;2015;7760;CHINA;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1055KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1061KN;CAMIONES;BARANDA;2018;9280;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;0;0;2;2;Chino;RIGID;NO APLICA;LDV;JAC HFC1061KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1061KN;CAMIONES;BARANDA;2018;9280;CHINA                                                       ;4X2;0;0;0;0;2;1;0;0;0;1;0;0;4;Chino;RIGID;NO APLICA;LDV;JAC HFC1061KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1061KN;CAMIONES;BARANDA;2017;9280;CHINA;4X2;0;0;0;0;0;0;0;0;0;1;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1061KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1061KN;CAMIONES;BARANDA;2018;9280;CHINA;4X2;0;0;0;0;1;1;0;0;0;0;0;0;2;Chino;RIGID;NO APLICA;LDV;JAC HFC1061KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1063KN;CAMIONES;BARANDA;2018;9360;CHINA                                                       ;4X2;0;0;0;0;0;2;0;0;0;2;1;0;5;Chino;RIGID;NO APLICA;LDV;JAC HFC1063KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1063KN;CAMIONES;BARANDA;2017;9360;CHINA;4X2;0;0;0;1;0;1;1;0;0;1;0;0;4;Chino;RIGID;NO APLICA;LDV;JAC HFC1063KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1063KN;CAMIONES;BARANDA;2017;9360;CHINA;4X2;0;0;0;0;0;0;0;3;0;0;0;0;3;Chino;RIGID;NO APLICA;LDV;JAC HFC1063KNBARANDA4X2LDV;No aplica
2018;JAC;HFC1083KN;CAMIONES;BARANDA;2017;12410;CHINA;4X2;0;0;1;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;JAC HFC1083KNBARANDA4X2MDV;No aplica
2018;JAC;HFC1083KN;CAMIONES;BARANDA;2018;12410;CHINA                                                       ;4X2;0;0;0;0;0;0;0;0;0;0;0;1;1;Chino;RIGID;NO APLICA;MDV;JAC HFC1083KNBARANDA4X2MDV;No aplica
2018;JAC;HFC1083KN;CAMIONES;BARANDA;2018;12410;CHINA                                                       ;4X2;0;0;0;0;0;1;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;JAC HFC1083KNBARANDA4X2MDV;No aplica
2018;JAC;HFC1083KN;CAMIONES;BARANDA;2017;12410;CHINA;4X2;0;1;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;JAC HFC1083KNBARANDA4X2MDV;No aplica
2018;JAC;HFC1083KN;CAMIONES;BARANDA;2015;12410;CHINA;4X2;0;0;0;0;0;0;0;0;1;0;0;0;1;Chino;RIGID;NO APLICA;MDV;JAC HFC1083KNBARANDA4X2MDV;No aplica
2018;JAC;HFC1083KN;CAMIONES;BARANDA;2017;13940;CHINA;4X2;0;0;0;1;1;0;0;0;0;0;0;0;2;Chino;RIGID;NO APLICA;MDV;JAC HFC1083KNBARANDA4X2MDV;No aplica
2018;JAC;HFC1083KN;CAMIONES;BARANDA;2017;13940;CHINA;4X2;0;0;0;2;0;0;0;0;0;0;0;0;2;Chino;RIGID;NO APLICA;MDV;JAC HFC1083KNBARANDA4X2MDV;No aplica
2018;JAC;HFC1120KN;CAMIONES;BARANDA;2016;15585;CHINA;4X2;1;0;0;0;0;0;0;0;0;0;0;0;1;Chino;RIGID;NO APLICA;MDV;JAC HFC1120KNBARANDA4X2MDV;No aplica
2018;JAC;HFC1038KN;CAMIONES;CABINADO;2018;5260;CHINA                                                       ;4X2;0;0;0;0;0;0;3;0;0;0;0;0;3;Chino;RIGID;NO APLICA;XLDV;JAC HFC1038KNCABINADO4X2XLDV;No aplica
2018;JAC;HFC1038KN;CAMIONES;CABINADO;2017;5260;CHINA;4X2;0;0;2;0;0;0;0;0;0;0;0;0;2;Chino;RIGID;NO APLICA;XLDV;JAC HFC1038KNCABINADO4X2XLDV;No aplica
2018;JAC;HFC1040DKL;CAMIONES;CABINADO;2018;6610;CHINA                                                       ;4X2;0;0;0;0;0;0;1;0;0;0;0;0;1;Chino;RIGID;NO APLICA;LDV;JAC HFC1040DKLCABINADO4X2LDV;No aplica
